@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Acoustic_guitar,Applause,Bark,Bass_drum,Burping_or_eructation,Bus,Cello,Chime,Clarinet,Computer_keyboard,Cough,Cowbell,Double_bass,Drawer_open_or_close,Electric_piano,Fart,Finger_snapping,Fireworks,Flute,Glockenspiel,Gong,Gunshot_or_gunfire,Harmonica,Hi-hat,Keys_jangling,Knock,Laughter,Meow,Microwave_oven,Oboe,Saxophone,Scissors,Shatter,Snare_drum,Squeak,Tambourine,Tearing,Telephone,Trumpet,Violin_or_fiddle,Writing}

@DATA
0.066480,0.007433,3.292283,0.221400,0.260979,0.438067,0.001410,0.131738,-33.191510,2.993536,0.113452,-0.220366,-0.593187,-0.669866,-0.599606,-0.352273,-0.117621,0.178855,0.375408,0.356529,0.164504,0.001991,0.000750,0.008004,0.002089,0.004722,0.004663,0.016785,0.001203,0.136593,0.007790,0.004926,0.001589,0.037900,0.060925,0.015295,0.049400,0.063577,0.025377,0.466981,0.001046,0.159249,2.431208,0.697619,0.365640,0.260488,0.275059,0.198914,0.163897,0.203476,0.151735,0.126199,0.113783,0.130192,0.120041,0.000773,0.000294,0.009247,0.001347,0.005150,0.001385,0.008222,0.002509,0.032099,0.001866,0.002686,0.000485,0.007050,Violin_or_fiddle
0.052984,0.035169,3.142856,0.133933,0.166862,0.557951,0.008989,0.088387,-31.869159,0.251868,-0.125951,-0.553490,-0.061489,0.386851,0.570979,-0.283112,-0.599344,0.080797,0.829231,-0.058335,0.051479,0.000388,0.000505,0.021030,0.000352,0.008598,0.001069,0.213687,0.001205,0.000270,0.000367,0.001793,0.000129,0.060202,0.019147,0.023964,0.145691,0.019955,0.024907,0.182883,0.011741,0.023506,1.990585,0.682864,0.436752,0.383273,0.248016,0.227185,0.230433,0.275407,0.271414,0.152033,0.299773,0.171884,0.150581,0.000510,0.000484,0.027320,0.000802,0.010248,0.001626,0.074164,0.002158,0.000384,0.000539,0.002548,0.000184,0.018759,Violin_or_fiddle
0.099846,0.018814,2.938045,0.212377,0.209952,1.025552,0.005713,0.139742,-30.540548,-0.258221,-0.510986,-0.090833,0.337052,-0.407047,-0.802136,0.325293,0.374014,-0.536565,-0.008708,0.388625,-0.014540,0.005396,0.032706,0.020907,0.000751,0.011693,0.001196,0.066576,0.000285,0.013646,0.000491,0.002238,0.000788,0.030711,0.024494,0.017524,0.206373,0.038303,0.044377,0.284255,0.004069,0.047929,3.628949,1.030113,0.487439,0.250602,0.350397,0.258688,0.326102,0.220605,0.230606,0.307163,0.242819,0.225675,0.153656,0.005546,0.025542,0.035730,0.000654,0.016183,0.001172,0.083896,0.000258,0.015249,0.000475,0.002881,0.000697,0.022040,Violin_or_fiddle
0.035458,0.002224,3.017696,0.178703,0.253566,0.152986,0.015289,0.023586,-36.950176,2.075783,-0.042813,0.485313,0.179860,-0.242280,-0.082808,0.278001,-0.071300,0.255859,0.254262,0.112488,0.202638,0.004577,0.002763,0.018207,0.001136,0.079911,0.025439,0.084691,0.000264,0.000740,0.001375,0.015558,0.002041,0.039731,0.015256,0.009372,0.192687,0.028681,0.023102,0.116966,0.019362,0.016808,2.351653,0.501085,0.512116,0.219981,0.241837,0.215954,0.157281,0.246898,0.205352,0.150762,0.161471,0.133731,0.153400,0.004537,0.004009,0.017327,0.001529,0.045303,0.022440,0.078061,0.000253,0.000784,0.001131,0.016767,0.001825,0.011883,Violin_or_fiddle
0.083749,0.020388,2.954167,0.179494,0.215782,0.397230,0.012074,0.091425,-32.755889,2.141746,-1.258086,-1.168015,-0.868281,-0.111282,0.459842,0.540748,-0.215412,-0.494831,0.022412,0.273240,-0.016117,0.001848,0.001901,0.006815,0.024369,0.034773,0.004266,0.001970,0.001134,0.001283,0.001999,0.009132,0.006250,0.013213,0.119378,0.039443,0.202549,0.128905,0.083398,0.775286,0.009786,0.149698,6.029907,0.627661,0.529387,0.228242,0.290032,0.212754,0.284462,0.336632,0.172052,0.267027,0.181048,0.205838,0.128779,0.002282,0.001833,0.002362,0.018945,0.034336,0.003378,0.001923,0.001567,0.001875,0.002099,0.014359,0.011388,0.008571,Violin_or_fiddle
0.075679,0.053791,3.236659,0.153469,0.166506,0.746067,0.004099,0.114837,-27.199994,-0.352727,-0.787850,-0.587052,-0.288002,0.078415,0.170811,0.150581,-0.015724,0.081611,-0.304676,0.088157,0.057100,0.008084,0.025767,0.006590,0.020128,0.008209,0.012269,0.031903,0.012666,0.001192,0.010922,0.000788,0.006560,0.030796,0.016462,0.030748,0.122795,0.022146,0.028161,0.144792,0.006130,0.018337,1.624472,0.631748,0.519456,0.304027,0.301551,0.321998,0.318161,0.270717,0.315754,0.288251,0.259493,0.228616,0.145928,0.008192,0.016886,0.006577,0.013923,0.008414,0.010554,0.027147,0.010446,0.000878,0.010329,0.000939,0.006197,0.010527,Violin_or_fiddle
0.165026,0.002131,3.288110,0.323375,0.278553,1.013826,0.001151,0.289121,-37.710189,1.193868,-0.429851,0.198076,-0.537164,-0.435952,0.315643,0.474413,0.591167,0.251128,-0.639237,-0.425881,0.063068,0.050019,0.105709,0.008653,0.001679,0.003460,0.000963,0.005860,0.030380,0.000573,0.002021,0.002370,0.001849,0.037666,0.038923,0.005384,0.041901,0.044465,0.025077,0.331085,0.001494,0.100144,1.819267,0.245922,0.371854,0.309070,0.225284,0.240687,0.279425,0.202713,0.177687,0.154393,0.189763,0.161516,0.167758,0.023708,0.030323,0.004388,0.001652,0.003457,0.001196,0.003333,0.014160,0.000330,0.001685,0.002016,0.003422,0.008673,Violin_or_fiddle
0.019608,0.017101,3.256075,0.151624,0.242951,0.042562,0.004339,0.012583,-33.395218,3.475686,0.524126,0.200675,-0.118910,-0.278186,-0.428871,-0.445810,-0.560050,-0.537859,-0.308559,0.035495,0.324791,0.000714,0.000101,0.015866,0.005336,0.280026,0.005500,0.020393,0.000070,0.000514,0.000569,0.002955,0.000191,0.082139,0.005440,0.021144,0.072894,0.032758,0.028907,0.027690,0.004851,0.002271,1.873703,0.464967,0.295243,0.185872,0.173774,0.163614,0.165805,0.178049,0.147513,0.155364,0.144381,0.138698,0.132511,0.000496,0.000117,0.017474,0.003926,0.031465,0.005587,0.016235,0.000096,0.000542,0.000549,0.002901,0.000266,0.007351,Violin_or_fiddle
0.119760,0.038150,3.232935,0.189098,0.164815,1.102776,0.012617,0.170612,-28.832198,-1.430434,-0.462173,0.472844,-0.692329,0.714094,-0.047494,-0.065968,0.486478,-1.020192,0.398434,0.349157,-0.081301,0.013401,0.001252,0.002383,0.000266,0.001063,0.000153,0.004390,0.000062,0.000126,0.000144,0.000440,0.000685,0.004922,0.028065,0.022448,0.077147,0.024067,0.027086,0.246664,0.008547,0.031541,1.227857,0.665805,0.307545,0.329561,0.301003,0.220897,0.176178,0.185506,0.165674,0.268821,0.153704,0.181314,0.130221,0.011789,0.001713,0.003137,0.000318,0.001399,0.000170,0.007485,0.000047,0.000171,0.000187,0.000452,0.000497,0.004930,Violin_or_fiddle
0.034197,0.054193,3.167726,0.109193,0.160467,0.233697,0.005199,0.051524,-30.425537,0.860885,-0.152444,-0.417171,-0.783087,-0.375867,-0.351596,0.518185,0.879639,0.480556,-0.420050,-0.244265,-0.111341,0.131619,0.002131,0.021441,0.000614,0.003408,0.000300,0.116680,0.000078,0.000151,0.000333,0.001504,0.008710,0.065013,0.018207,0.035656,0.091352,0.018417,0.025715,0.082163,0.004661,0.014469,1.857746,0.614994,0.294564,0.310035,0.187455,0.221703,0.251325,0.251497,0.193032,0.145939,0.199394,0.189273,0.154067,0.020112,0.001895,0.020314,0.000442,0.006324,0.000335,0.053370,0.000069,0.000187,0.000462,0.001750,0.002846,0.009889,Violin_or_fiddle
0.024589,0.004305,3.089476,0.140432,0.228041,0.064357,0.010118,0.013010,-34.376801,2.976637,0.308356,0.136903,-0.127905,-0.218152,-0.294505,-0.092230,0.024624,0.218593,0.268648,0.238826,0.096086,0.003610,0.000546,0.021531,0.002074,0.039597,0.003538,0.068654,0.000460,0.060191,0.016057,0.015410,0.001423,0.036861,0.010500,0.011761,0.152657,0.027784,0.024666,0.045120,0.007843,0.004631,2.161473,0.510506,0.347179,0.167178,0.229853,0.215709,0.194766,0.178073,0.151541,0.167508,0.144006,0.132653,0.146589,0.004723,0.000284,0.015479,0.001722,0.030501,0.002078,0.050275,0.000902,0.012747,0.009433,0.016703,0.000542,0.009269,Violin_or_fiddle
0.112207,0.024010,3.094997,0.223536,0.224378,0.955107,0.003290,0.134729,-31.048860,0.275809,-0.695122,-0.048871,0.427006,0.224618,-0.593611,-0.048569,0.510475,0.092978,-0.547464,0.428524,-0.044791,0.002947,0.000584,0.048600,0.000606,0.018170,0.000934,0.063558,0.000201,0.000413,0.001043,0.003378,0.021909,0.029179,0.034660,0.013739,0.189110,0.035579,0.028028,0.270365,0.002557,0.047752,1.999365,0.654639,0.547986,0.276002,0.206702,0.218426,0.289190,0.213637,0.228504,0.154025,0.237378,0.195793,0.143038,0.001897,0.000361,0.040247,0.000566,0.012320,0.001073,0.053346,0.000109,0.000394,0.001061,0.002512,0.021390,0.018026,Violin_or_fiddle
0.119879,0.016531,3.016886,0.242799,0.260692,0.664931,0.008149,0.161589,-33.394796,1.927410,-1.189848,-1.015354,-0.724658,-0.261376,0.154384,0.216431,-0.268546,-0.503416,-0.134952,0.107853,0.140349,0.003742,0.002652,0.009035,0.026434,0.047403,0.008425,0.005970,0.000884,0.002370,0.001703,0.009084,0.009508,0.014735,0.142502,0.035833,0.252400,0.134566,0.053607,0.980457,0.009052,0.251899,6.191642,0.759266,0.632971,0.385109,0.292791,0.258462,0.440275,0.253145,0.215157,0.310337,0.176244,0.126607,0.126567,0.004861,0.001854,0.009868,0.022916,0.030945,0.005336,0.006458,0.000489,0.003233,0.001619,0.012860,0.010322,0.009382,Violin_or_fiddle
0.053032,0.035709,3.273158,0.120519,0.164926,0.564616,0.002247,0.084034,-26.447085,1.080412,-0.265657,-0.516759,-0.643705,-0.430836,-0.182069,0.012270,-0.264586,0.184638,-0.051036,0.235410,0.073220,0.007118,0.017544,0.008811,0.003477,0.007719,0.028416,0.051804,0.009796,0.006757,0.006839,0.008856,0.004253,0.028158,0.012483,0.018819,0.094714,0.022251,0.030602,0.163205,0.003670,0.013570,1.150601,0.554062,0.365732,0.315278,0.264757,0.269977,0.303611,0.255183,0.254205,0.215708,0.226467,0.197228,0.155555,0.004865,0.013239,0.006875,0.001987,0.005909,0.015287,0.015573,0.008411,0.002710,0.004590,0.005940,0.005124,0.008319,Violin_or_fiddle
0.055963,0.063567,3.265014,0.123348,0.158471,0.605562,0.004146,0.112099,-24.116679,1.662789,0.086830,-0.753303,-0.201296,0.179926,-0.460038,-0.077915,-0.826422,-0.610579,-0.691864,0.185841,0.378960,0.001371,0.000574,0.009438,0.009496,0.153087,0.030186,0.009572,0.000753,0.001183,0.001481,0.005461,0.000832,0.044269,0.014481,0.026213,0.037636,0.024369,0.034817,0.149345,0.002145,0.028641,0.766737,0.295035,0.296401,0.272363,0.300761,0.328648,0.210943,0.200242,0.217670,0.185645,0.178678,0.142586,0.148569,0.000619,0.000310,0.004913,0.003486,0.028926,0.012511,0.005169,0.000404,0.000664,0.001112,0.002992,0.000486,0.007863,Violin_or_fiddle
0.244324,0.006354,3.270314,0.401533,0.307229,1.815124,0.001150,0.535802,-29.078486,1.652273,0.610373,0.454841,0.129156,0.047238,0.110502,0.059963,-0.079508,-0.131881,-0.196017,-0.226273,-0.243515,0.005239,0.003965,0.134123,0.004813,0.007634,0.001752,0.023814,0.000927,0.001220,0.003751,0.007414,0.001652,0.038727,0.071797,0.009930,0.051788,0.057144,0.016935,0.547998,0.001012,0.167899,1.398059,0.475487,0.347407,0.182530,0.212438,0.185691,0.124581,0.218590,0.147763,0.168971,0.154529,0.160327,0.175738,0.006681,0.005337,0.054896,0.004857,0.005558,0.001275,0.011464,0.000701,0.000470,0.002905,0.004820,0.001081,0.014901,Violin_or_fiddle
0.031674,0.027385,2.987369,0.121158,0.181612,0.192899,0.010583,0.032629,-27.475339,1.950860,-0.234306,-0.193256,0.126940,-0.135742,-0.330900,-0.130257,-0.757384,-0.509877,-0.223432,0.374823,0.459482,0.001379,0.000439,0.009353,0.003771,0.041852,0.112353,0.058394,0.000454,0.001552,0.003427,0.013670,0.006840,0.046807,0.008706,0.016207,0.159631,0.022090,0.029688,0.070310,0.005827,0.007650,1.028887,0.300834,0.281007,0.276414,0.273551,0.261545,0.195120,0.239738,0.221858,0.209857,0.125211,0.150910,0.160531,0.001099,0.000368,0.007092,0.002756,0.020981,0.058320,0.034284,0.000397,0.001234,0.002621,0.010596,0.005086,0.015038,Violin_or_fiddle
0.028815,0.005535,2.890912,0.172183,0.249610,0.108922,0.011026,0.011623,-34.562605,2.450744,-0.019599,0.022957,-0.149784,-0.177899,-0.182739,0.052035,0.223314,0.325208,0.247838,0.072926,-0.041037,0.003011,0.000804,0.034210,0.001280,0.046321,0.001764,0.119073,0.000228,0.003634,0.031639,0.016356,0.003988,0.044389,0.016510,0.015035,0.270177,0.029312,0.018404,0.076255,0.010700,0.005232,2.437898,0.402013,0.304297,0.199301,0.288144,0.251659,0.232091,0.221937,0.192866,0.173759,0.157002,0.142352,0.147611,0.002537,0.000555,0.033146,0.001001,0.038809,0.001620,0.089528,0.000171,0.002242,0.022331,0.015922,0.003514,0.017374,Violin_or_fiddle
0.058020,0.050670,3.213604,0.171542,0.198857,0.429904,0.014023,0.065699,-29.082992,2.053105,-0.476136,-0.225502,-0.325885,-0.264967,-0.329437,-0.035205,-0.071083,-0.112213,-0.000440,-0.100975,-0.019599,0.021578,0.010694,0.009129,0.012498,0.048656,0.024575,0.023228,0.003804,0.016579,0.010224,0.006579,0.003176,0.036248,0.050428,0.034144,0.192129,0.098364,0.052771,0.455316,0.012658,0.058326,5.648157,1.040760,0.637249,0.448667,0.362486,0.270801,0.324950,0.315045,0.420061,0.329388,0.275080,0.334073,0.354907,0.034432,0.021258,0.016804,0.021750,0.066036,0.057844,0.039879,0.006584,0.040189,0.022048,0.012262,0.004027,0.019307,Violin_or_fiddle
0.039893,0.001399,3.217667,0.122858,0.189712,0.155868,0.004991,0.050068,-34.299297,1.828492,-0.850785,0.409603,0.055362,-0.284946,-0.139456,0.689561,0.830993,0.021999,-0.556562,-0.226062,-0.022498,0.037640,0.112492,0.023179,0.000546,0.007026,0.000338,0.029339,0.000444,0.000418,0.001004,0.004745,0.000568,0.036274,0.022596,0.003606,0.136210,0.022794,0.018593,0.232207,0.002459,0.039329,1.816469,0.715593,0.273168,0.253211,0.215069,0.188776,0.201348,0.193208,0.160037,0.158539,0.163445,0.148532,0.178626,0.022550,0.051890,0.025234,0.000428,0.011640,0.000302,0.027924,0.000413,0.000340,0.000791,0.004286,0.000595,0.010547,Violin_or_fiddle
0.063317,0.048298,3.249423,0.112862,0.136394,0.665822,0.004151,0.121382,-24.458231,0.714445,-0.390724,-0.665532,-0.713794,-0.693655,-0.201199,0.412412,0.557761,-0.052922,0.025124,0.110092,-0.573705,0.058314,0.005694,0.008690,0.033697,0.003057,0.001224,0.024979,0.004774,0.000975,0.001897,0.004999,0.039750,0.026108,0.016755,0.023001,0.114650,0.017713,0.035058,0.159144,0.006111,0.023237,2.637495,0.479782,0.327150,0.249605,0.232398,0.269651,0.200804,0.204757,0.214676,0.165267,0.144713,0.155531,0.209241,0.022086,0.001795,0.014912,0.023091,0.006145,0.001375,0.044897,0.005205,0.000695,0.001105,0.002456,0.018404,0.010880,Violin_or_fiddle
0.040684,0.023762,3.145025,0.117905,0.182724,0.154536,0.003676,0.050716,-29.752129,3.288850,-0.332030,-0.503068,-0.910553,-0.706818,-0.475486,-0.073154,0.217097,0.560564,0.305405,-0.042603,-0.112071,0.005370,0.002504,0.002511,0.001689,0.002758,0.002198,0.003972,0.000240,0.004198,0.112566,0.078702,0.014331,0.036234,0.086626,0.051483,0.216801,0.093180,0.067702,0.483297,0.005279,0.128438,5.305338,0.911279,0.272629,0.196712,0.152764,0.107326,0.123417,0.107993,0.121172,0.210819,0.099270,0.214436,0.080107,0.003966,0.001187,0.000886,0.000620,0.001350,0.000426,0.001379,0.000161,0.001071,0.025180,0.022288,0.018794,0.005900,Violin_or_fiddle
0.053420,0.006204,3.261510,0.114956,0.161969,0.212480,0.005841,0.064190,-30.642944,1.267159,-0.951993,0.152564,0.379680,0.586632,0.390975,-0.776988,-0.569941,0.750180,0.059785,-0.253793,-0.018877,0.006573,0.000355,0.004511,0.001089,0.001813,0.001195,0.007749,0.010866,0.057873,0.001607,0.002315,0.000450,0.015862,0.013312,0.018345,0.131180,0.025434,0.026417,0.156764,0.006056,0.013546,3.046031,0.585263,0.370884,0.378103,0.237761,0.174843,0.208468,0.173852,0.120142,0.159664,0.216094,0.102789,0.136527,0.008693,0.000280,0.004399,0.001091,0.001701,0.000979,0.007608,0.006132,0.036034,0.001307,0.002435,0.000311,0.009335,Violin_or_fiddle
0.042044,0.035787,3.186728,0.129379,0.181294,0.356243,0.005076,0.064691,-27.949410,1.469684,-0.361235,-0.448571,-0.521275,-0.239387,-0.066686,-0.106201,-0.396493,0.054642,0.153977,0.300213,0.095500,0.007015,0.012579,0.009197,0.013859,0.011177,0.030458,0.095992,0.004342,0.004835,0.005423,0.015974,0.010186,0.042449,0.014804,0.018446,0.139338,0.024988,0.032712,0.125480,0.006380,0.018885,1.095144,0.584401,0.371133,0.325384,0.317682,0.327555,0.253137,0.285117,0.277060,0.264030,0.288512,0.193491,0.171920,0.004034,0.017683,0.010330,0.017682,0.008972,0.016481,0.028018,0.005254,0.003420,0.005563,0.016643,0.009376,0.013654,Violin_or_fiddle
0.099719,0.029243,3.078863,0.162736,0.183736,0.854807,0.010357,0.135060,-31.293996,-0.111031,-0.115053,0.296523,0.360752,-0.215146,-0.255097,0.676008,-0.014145,-0.530694,0.668030,-0.195242,0.203943,0.000225,0.000345,0.032239,0.050362,0.003466,0.000118,0.146346,0.000045,0.000081,0.000212,0.000876,0.000129,0.055578,0.037268,0.019775,0.193116,0.024481,0.024233,0.320694,0.011017,0.049411,2.390368,0.950433,0.384461,0.357730,0.294003,0.285045,0.229648,0.258142,0.200800,0.245937,0.222636,0.162479,0.153044,0.000264,0.001015,0.047604,0.032444,0.006193,0.000087,0.095783,0.000053,0.000116,0.000220,0.001041,0.000328,0.021174,Violin_or_fiddle
0.035175,0.009893,3.275856,0.254194,0.272036,0.210235,0.004436,0.021279,-38.167384,2.599959,0.776977,0.425241,-0.089067,-0.392873,-0.595143,-0.602046,-0.632458,-0.551360,-0.349344,-0.089772,0.160643,0.000569,0.000071,0.001899,0.003645,0.310885,0.002677,0.001615,0.000059,0.000245,0.000458,0.000617,0.000144,0.085704,0.020695,0.025438,0.068054,0.058504,0.036050,0.189277,0.006846,0.028818,2.794130,0.424526,0.311801,0.144572,0.116481,0.116252,0.200623,0.203170,0.097767,0.173420,0.109718,0.152743,0.142576,0.000645,0.000069,0.001992,0.006695,0.030031,0.005100,0.001856,0.000074,0.000263,0.000562,0.000747,0.000137,0.008437,Violin_or_fiddle
0.115632,0.057554,3.223232,0.238204,0.219442,1.263874,0.006569,0.169867,-28.023433,-1.689198,-0.414250,0.802066,-0.174482,-0.601285,0.682011,-0.114315,-0.600845,0.852692,-0.600001,0.188467,-0.032821,0.000092,0.000079,0.000166,0.000109,0.000131,0.000260,0.001353,0.091305,0.000562,0.000143,0.000101,0.000064,0.025181,0.021673,0.027225,0.094250,0.025407,0.013637,0.156421,0.004338,0.033618,1.514530,0.683545,0.400388,0.225033,0.199085,0.162357,0.148171,0.096465,0.106648,0.120608,0.103691,0.090112,0.115758,0.000054,0.000047,0.000106,0.000072,0.000091,0.000188,0.001111,0.046799,0.000429,0.000095,0.000076,0.000034,0.012943,Violin_or_fiddle
0.027268,0.002692,2.921670,0.160211,0.240919,0.089971,0.010249,0.013172,-36.338697,2.429793,-0.139358,-0.144339,-0.017288,0.063721,0.016242,-0.021079,-0.288712,-0.033722,0.242151,0.295394,0.144742,0.001556,0.000336,0.024145,0.001398,0.073108,0.015756,0.107242,0.000532,0.001271,0.002225,0.008297,0.001506,0.041769,0.011555,0.007784,0.201191,0.029338,0.028744,0.055788,0.007874,0.007657,2.579962,0.361146,0.489018,0.375944,0.292292,0.178325,0.228351,0.261881,0.213675,0.171204,0.176462,0.138424,0.129676,0.001495,0.000251,0.023008,0.001439,0.048161,0.012514,0.087967,0.000519,0.000972,0.002323,0.008689,0.001423,0.017160,Violin_or_fiddle
0.085399,0.027721,3.146688,0.209846,0.210803,0.926975,0.003817,0.134030,-32.377752,-0.167148,-0.428813,0.043358,0.376878,-0.252143,-0.581485,0.457088,0.486909,-0.615792,0.154019,0.424829,-0.079770,0.001885,0.021229,0.026560,0.000508,0.011721,0.001366,0.055771,0.000115,0.001016,0.000545,0.012331,0.000569,0.023660,0.029019,0.029040,0.169549,0.047554,0.056361,0.397580,0.003189,0.065129,3.787612,1.265251,0.657466,0.336840,0.286387,0.329967,0.351363,0.181730,0.228166,0.415654,0.162477,0.257215,0.144912,0.003090,0.012848,0.038567,0.000737,0.018846,0.002859,0.067793,0.000113,0.001065,0.000744,0.017757,0.000815,0.018486,Violin_or_fiddle
0.135662,0.022508,3.151302,0.262932,0.249662,0.871735,0.006354,0.247530,-31.996444,2.063397,-0.325200,-0.611676,-0.756196,-0.643810,-0.195547,0.331392,0.207173,-0.091903,-0.575644,-0.356354,-0.075158,0.023186,0.113670,0.020222,0.014361,0.005104,0.002802,0.002734,0.001052,0.001808,0.002746,0.003700,0.006473,0.034705,0.158914,0.039983,0.148105,0.153011,0.078653,1.144182,0.005882,0.337315,5.833911,0.917638,0.567505,0.416816,0.413692,0.314807,0.327790,0.280918,0.371098,0.259639,0.279569,0.232479,0.249050,0.036070,0.071251,0.025628,0.021700,0.005124,0.004520,0.002722,0.000898,0.001459,0.003271,0.003662,0.010615,0.017757,Violin_or_fiddle
0.015268,0.080754,3.078078,0.095785,0.169495,0.070067,0.012953,0.018761,-30.481995,1.783442,-0.309880,-0.116873,-0.098054,-0.157945,0.072717,-0.129284,-0.522061,-0.441002,-0.589974,-0.054304,0.385607,0.000295,0.000116,0.038293,0.005998,0.088204,0.000881,0.146521,0.000463,0.000154,0.000273,0.006337,0.000128,0.062622,0.004243,0.046854,0.197988,0.018676,0.031698,0.045811,0.010956,0.009699,3.313890,0.539483,0.412624,0.345718,0.353093,0.264934,0.242538,0.204319,0.281332,0.266437,0.283776,0.133869,0.178240,0.000301,0.000120,0.029569,0.004084,0.042161,0.000990,0.102853,0.000493,0.000176,0.000308,0.002975,0.000097,0.020889,Violin_or_fiddle
0.124552,0.034709,3.113300,0.218803,0.204641,1.101045,0.006313,0.138528,-32.476996,-0.540851,0.175849,0.421621,-0.302540,-0.367493,0.547833,-0.560801,0.258164,0.095489,-0.226866,0.304736,0.105893,0.001224,0.000437,0.027555,0.000742,0.017528,0.002841,0.058329,0.000280,0.000793,0.016178,0.004854,0.000537,0.023994,0.035290,0.046934,0.172977,0.057600,0.061048,0.346715,0.006477,0.058766,3.740864,1.352903,0.415508,0.320172,0.417640,0.379166,0.347763,0.354776,0.236871,0.175114,0.257846,0.204152,0.137300,0.002281,0.001181,0.036791,0.001355,0.024883,0.008176,0.077982,0.000408,0.000936,0.015477,0.007802,0.000956,0.022586,Violin_or_fiddle
0.050220,0.103952,3.194348,0.178392,0.193193,0.663139,0.007342,0.104291,-30.341332,-0.268513,-0.476330,0.544131,0.109955,-0.755917,-0.073917,0.918900,-0.627851,-0.066954,0.735072,-0.324955,0.112829,0.000326,0.000072,0.017770,0.000259,0.171091,0.000193,0.047290,0.000033,0.000047,0.000156,0.000653,0.000258,0.059350,0.017078,0.039000,0.118224,0.013681,0.030444,0.247256,0.007675,0.048480,2.534561,0.902574,0.488334,0.242907,0.242851,0.347341,0.184061,0.306112,0.301675,0.179259,0.247154,0.209849,0.123474,0.000490,0.000125,0.031358,0.000543,0.038101,0.000250,0.065911,0.000041,0.000058,0.000216,0.001148,0.000311,0.011636,Violin_or_fiddle
0.024490,0.019562,3.239996,0.095381,0.161870,0.206490,0.002789,0.049070,-29.565310,2.365017,-0.483019,-0.571193,-0.754454,-0.346219,0.128127,0.028279,-0.107036,0.274573,0.268067,0.114645,-0.444693,0.020255,0.002002,0.014520,0.001017,0.003225,0.027821,0.081531,0.000755,0.001260,0.004824,0.034639,0.076443,0.042141,0.007630,0.023214,0.073496,0.024573,0.034871,0.081131,0.003577,0.016441,2.706483,0.598405,0.370249,0.239661,0.293763,0.216191,0.241335,0.223978,0.188369,0.228390,0.182459,0.135809,0.172460,0.008123,0.000699,0.016468,0.000501,0.003280,0.012505,0.054044,0.000656,0.000524,0.001677,0.011223,0.019675,0.012406,Violin_or_fiddle
